,PST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity,Mean Humidity,Min Humidity,Max Sea Level PressureIn,Mean Sea Level PressureIn,Min Sea Level PressureIn,Max VisibilityMiles,Mean VisibilityMiles,Min VisibilityMiles,Max Wind SpeedMPH,Mean Wind SpeedMPH,Max Gust SpeedMPH,PrecipitationIn,CloudCover,Events,WindDirDegrees
2013-10-21 00:00:00-07:00,2013-10-21 00:00:00-07:00,61,55,48,50,47,45,93,80,67,30,29,29,10,10,7.0,21,9.0,25,0.0,3.0,None,284
2013-10-22 00:00:00-07:00,2013-10-22 00:00:00-07:00,64,56,47,51,48,46,100,82,64,30,29,29,10,5,0.0,21,10.0,25,0.0,5.0,Fog,281
2013-10-23 00:00:00-07:00,2013-10-23 00:00:00-07:00,61,55,49,51,48,46,93,83,72,30,29,29,10,7,2.0,23,9.0,28,0.0,6.0,Fog,282
2013-10-24 00:00:00-07:00,2013-10-24 00:00:00-07:00,60,57,53,48,47,45,83,73,62,30,30,29,10,10,8.0,15,9.0,20,0.0,6.0,None,269
2013-10-25 00:00:00-07:00,2013-10-25 00:00:00-07:00,67,59,50,50,47,45,86,69,52,30,30,30,10,10,10.0,21,9.0,24,0.0,4.0,None,263
2013-10-26 00:00:00-07:00,2013-10-26 00:00:00-07:00,70,60,49,53,48,43,89,67,44,30,30,30,10,10,10.0,22,9.0,25,0.0,1.0,Fog,292
2013-10-27 00:00:00-07:00,2013-10-27 00:00:00-07:00,60,55,50,49,47,45,89,76,62,30,29,29,10,10,10.0,43,18.0,51,2015-04-01 00:00:00,6.0,Rain,267
2013-10-28 00:00:00-07:00,2013-10-28 00:00:00-07:00,61,57,52,48,46,44,83,69,55,29,29,29,10,10,10.0,36,15.0,43,0.0,5.0,None,263
2013-10-29 00:00:00-07:00,2013-10-29 00:00:00-07:00,63,58,52,48,45,42,83,66,48,30,29,29,10,10,10.0,17,7.0,21,0.0,4.0,None,256
2013-10-30 00:00:00-07:00,2013-10-30 00:00:00-07:00,65,57,48,50,45,42,83,66,48,30,30,30,10,10,10.0,18,7.0,22,0.0,2.0,None,286
2013-10-31 00:00:00-07:00,2013-10-31 00:00:00-07:00,70,59,48,51,43,38,71,54,37,30,30,30,10,10,10.0,14,4.0,None,0.0,0.0,None,300
2013-11-01 00:00:00-07:00,2013-11-01 00:00:00-07:00,74,63,51,53,45,41,77,57,37,30,30,30,10,10,10.0,15,4.0,18,0.0,0.0,None,315
2013-11-02 00:00:00-07:00,2013-11-02 00:00:00-07:00,63,57,50,51,47,41,89,73,56,30,29,29,10,9,2.0,28,13.0,33,0.0,3.0,None,284
2013-11-03 00:00:00-07:00,2013-11-03 00:00:00-07:00,63,55,47,45,41,34,77,56,34,30,29,29,10,10,10.0,22,9.0,24,0.0,4.0,None,277
2013-11-04 00:00:00-08:00,2013-11-04 00:00:00-08:00,67,56,44,43,39,32,80,56,31,30,30,29,10,10,10.0,23,9.0,28,0.0,0.0,None,286
2013-11-05 00:00:00-08:00,2013-11-05 00:00:00-08:00,71,61,50,45,38,29,66,44,22,30,30,30,10,10,10.0,15,4.0,17,0.0,1.0,None,279
2013-11-06 00:00:00-08:00,2013-11-06 00:00:00-08:00,70,61,51,49,42,36,72,52,31,30,30,30,10,10,9.0,5,0.0,6,0.0,5.0,None,68
2013-11-07 00:00:00-08:00,2013-11-07 00:00:00-08:00,71,64,56,51,46,40,80,61,42,30,30,30,10,10,9.0,22,8.0,26,0.0,4.0,None,284
2013-11-08 00:00:00-08:00,2013-11-08 00:00:00-08:00,70,60,50,53,48,40,100,72,43,30,30,29,10,7,0.0,24,8.0,26,0.0,2.0,Fog,269
2013-11-09 00:00:00-08:00,2013-11-09 00:00:00-08:00,66,57,48,53,47,40,80,64,48,30,30,29,10,10,9.0,12,3.0,14,0.0,1.0,None,334
2013-11-10 00:00:00-08:00,2013-11-10 00:00:00-08:00,64,58,51,51,48,45,83,72,60,30,30,30,10,10,9.0,13,5.0,16,0.0,3.0,None,269
2013-11-11 00:00:00-08:00,2013-11-11 00:00:00-08:00,62,58,54,51,49,46,83,72,60,30,30,30,10,9,6.0,12,5.0,15,0.0,7.0,None,76
2013-11-12 00:00:00-08:00,2013-11-12 00:00:00-08:00,70,64,57,53,50,46,77,62,47,30,30,30,10,10,10.0,18,7.0,22,2015-04-01 00:00:00,4.0,None,312
2013-11-13 00:00:00-08:00,2013-11-13 00:00:00-08:00,68,60,52,55,51,47,93,77,60,30,30,30,10,10,9.0,23,8.0,26,0.0,3.0,Fog,303
2013-11-14 00:00:00-08:00,2013-11-14 00:00:00-08:00,61,56,51,52,49,45,96,84,71,30,30,29,10,10,8.0,29,13.0,37,0.0,5.0,None,266
2013-11-15 00:00:00-08:00,2013-11-15 00:00:00-08:00,65,58,50,46,44,41,83,66,48,29,29,29,10,10,10.0,35,12.0,40,0.0,1.0,None,268
2013-11-16 00:00:00-08:00,2013-11-16 00:00:00-08:00,62,56,49,50,46,42,83,67,51,29,29,29,10,10,10.0,26,14.0,35,0.0,2.0,None,273
2013-11-17 00:00:00-08:00,2013-11-17 00:00:00-08:00,63,56,49,49,45,42,89,69,48,30,30,29,10,10,10.0,13,6.0,16,0.0,4.0,None,245
2013-11-18 00:00:00-08:00,2013-11-18 00:00:00-08:00,60,53,46,46,44,40,82,69,55,30,30,30,10,10,10.0,15,5.0,18,0.0,5.0,None,199
2013-11-19 00:00:00-08:00,2013-11-19 00:00:00-08:00,61,58,54,55,50,45,93,80,66,30,30,29,10,9,6.0,14,7.0,16,0,7.0,Rain,131
2013-11-20 00:00:00-08:00,2013-11-20 00:00:00-08:00,59,55,51,56,53,47,93,90,86,29,29,29,10,9,4.0,22,7.0,24,0,7.0,Rain,239
2013-11-21 00:00:00-08:00,2013-11-21 00:00:00-08:00,62,56,50,49,42,32,93,64,35,29,29,29,10,10,9.0,32,11.0,39,2015-04-01 00:00:00,5.0,Rain,349
2013-11-22 00:00:00-08:00,2013-11-22 00:00:00-08:00,69,63,57,39,32,25,40,30,19,30,29,29,10,10,10.0,26,14.0,32,0.0,1.0,None,47
2013-11-23 00:00:00-08:00,2013-11-23 00:00:00-08:00,65,58,50,45,38,31,71,50,28,30,30,29,10,10,10.0,22,5.0,32,0.0,0.0,None,79
2013-11-24 00:00:00-08:00,2013-11-24 00:00:00-08:00,60,53,45,49,43,39,86,70,53,30,30,30,10,10,10.0,9,3.0,10,0.0,0.0,None,319
2013-11-25 00:00:00-08:00,2013-11-25 00:00:00-08:00,61,53,44,46,43,38,86,70,53,30,30,30,10,10,9.0,7,2.0,10,0.0,1.0,None,180
2013-11-26 00:00:00-08:00,2013-11-26 00:00:00-08:00,62,55,47,47,44,39,86,65,43,30,30,30,10,9,6.0,7,2.0,8,0.0,5.0,None,100
2013-11-27 00:00:00-08:00,2013-11-27 00:00:00-08:00,62,55,48,49,45,41,86,69,52,30,29,29,10,9,7.0,7,1.0,7,0.0,5.0,None,137
2013-11-28 00:00:00-08:00,2013-11-28 00:00:00-08:00,66,58,49,51,44,37,83,64,44,30,29,29,10,9,7.0,16,4.0,18,0.0,3.0,None,280
2013-11-29 00:00:00-08:00,2013-11-29 00:00:00-08:00,62,54,46,51,45,38,77,70,63,30,30,30,10,10,9.0,24,3.0,28,0.0,0.0,Fog,316
2013-11-30 00:00:00-08:00,2013-11-30 00:00:00-08:00,63,54,45,51,47,41,93,79,65,30,30,30,10,6,0.0,15,4.0,20,0.0,3.0,Fog,303
2013-12-01 00:00:00-08:00,2013-12-01 00:00:00-08:00,67,57,46,50,46,41,86,66,46,30,30,30,10,10,9.0,14,4.0,16,0.0,1.0,None,308
2013-12-02 00:00:00-08:00,2013-12-02 00:00:00-08:00,62,54,46,54,49,44,96,80,64,30,30,29,10,8,0.0,33,14.0,38,2015-04-01 00:00:00,5.0,Fog-Rain,277
2013-12-03 00:00:00-08:00,2013-12-03 00:00:00-08:00,56,51,46,54,38,25,93,69,45,29,29,29,10,10,4.0,24,14.0,31,0.0,4.0,None,285
2013-12-04 00:00:00-08:00,2013-12-04 00:00:00-08:00,52,46,39,31,26,21,62,46,30,30,30,29,10,10,10.0,14,5.0,16,0.0,0.0,None,309
2013-12-05 00:00:00-08:00,2013-12-05 00:00:00-08:00,51,43,35,31,24,18,64,45,26,30,30,30,10,10,10.0,12,4.0,14,0.0,0.0,None,196
2013-12-06 00:00:00-08:00,2013-12-06 00:00:00-08:00,53,45,37,48,37,31,80,65,50,30,30,29,10,10,6.0,30,9.0,43,0,6.0,Rain,180
2013-12-07 00:00:00-08:00,2013-12-07 00:00:00-08:00,52,45,38,48,32,24,89,63,36,30,30,29,10,10,3.0,29,13.0,36,0,3.0,Rain,293
2013-12-08 00:00:00-08:00,2013-12-08 00:00:00-08:00,47,42,36,31,24,17,70,53,36,30,30,30,10,10,10.0,22,10.0,24,0.0,2.0,None,64
2013-12-09 00:00:00-08:00,2013-12-09 00:00:00-08:00,52,44,36,31,23,18,70,49,28,30,30,30,10,10,10.0,20,8.0,23,0.0,0.0,None,113
2013-12-10 00:00:00-08:00,2013-12-10 00:00:00-08:00,52,43,34,35,30,27,70,56,42,30,30,30,10,10,10.0,10,3.0,13,0.0,2.0,None,138
2013-12-11 00:00:00-08:00,2013-12-11 00:00:00-08:00,57,48,38,36,32,27,85,60,35,30,30,30,10,10,10.0,14,3.0,16,0.0,1.0,None,130
2013-12-12 00:00:00-08:00,2013-12-12 00:00:00-08:00,54,46,38,44,35,29,86,67,48,30,30,30,10,10,7.0,16,4.0,20,0.0,1.0,None,278
2013-12-13 00:00:00-08:00,2013-12-13 00:00:00-08:00,53,47,40,45,41,38,89,76,63,30,30,30,10,9,7.0,12,4.0,14,0.0,2.0,None,353
2013-12-14 00:00:00-08:00,2013-12-14 00:00:00-08:00,61,50,39,42,37,33,85,61,36,30,30,30,10,10,8.0,9,2.0,10,0.0,1.0,None,263
2013-12-15 00:00:00-08:00,2013-12-15 00:00:00-08:00,60,50,40,44,38,34,76,60,43,30,30,30,10,9,7.0,10,2.0,12,0.0,3.0,None,102
2013-12-16 00:00:00-08:00,2013-12-16 00:00:00-08:00,65,54,43,44,37,33,77,54,31,30,30,30,10,10,10.0,10,2.0,13,0.0,5.0,None,113
2013-12-17 00:00:00-08:00,2013-12-17 00:00:00-08:00,59,53,46,46,41,36,77,60,43,30,30,30,9,6,5.0,7,3.0,8,0.0,6.0,None,96
2013-12-18 00:00:00-08:00,2013-12-18 00:00:00-08:00,57,51,44,46,43,38,77,72,66,30,29,29,10,9,6.0,35,12.0,40,0.0,6.0,None,274
2013-12-19 00:00:00-08:00,2013-12-19 00:00:00-08:00,59,53,47,43,36,23,77,52,27,29,29,29,10,10,10.0,36,12.0,43,0.0,2.0,None,306
2013-12-20 00:00:00-08:00,2013-12-20 00:00:00-08:00,60,50,40,43,32,21,71,50,29,30,29,29,10,10,10.0,15,5.0,18,0.0,1.0,None,257
2013-12-21 00:00:00-08:00,2013-12-21 00:00:00-08:00,60,54,47,47,45,43,86,74,62,30,30,29,10,10,10.0,17,7.0,21,0.0,1.0,None,288
2013-12-22 00:00:00-08:00,2013-12-22 00:00:00-08:00,65,54,43,47,42,37,89,64,39,30,30,30,10,10,10.0,9,1.0,10,0.0,1.0,None,337
2013-12-23 00:00:00-08:00,2013-12-23 00:00:00-08:00,60,52,44,45,40,37,80,64,47,30,30,30,10,9,7.0,8,1.0,9,0.0,1.0,None,32
2013-12-24 00:00:00-08:00,2013-12-24 00:00:00-08:00,59,52,45,47,41,38,76,64,51,30,30,30,10,9,7.0,8,2.0,24,0.0,2.0,None,308
2013-12-25 00:00:00-08:00,2013-12-25 00:00:00-08:00,63,53,42,44,40,36,76,60,43,30,30,30,10,10,9.0,6,1.0,8,0.0,0.0,None,218
2013-12-26 00:00:00-08:00,2013-12-26 00:00:00-08:00,62,53,43,46,41,38,83,63,43,30,30,30,10,9,7.0,7,1.0,8,0.0,0.0,None,24
2013-12-27 00:00:00-08:00,2013-12-27 00:00:00-08:00,57,50,43,45,41,37,76,64,51,30,30,30,10,10,8.0,8,2.0,9,0.0,4.0,None,60
2013-12-28 00:00:00-08:00,2013-12-28 00:00:00-08:00,63,52,40,45,38,29,85,59,32,30,30,30,10,10,9.0,10,2.0,13,0.0,0.0,None,262
2013-12-29 00:00:00-08:00,2013-12-29 00:00:00-08:00,68,55,42,37,29,16,71,43,14,30,30,30,10,10,10.0,13,3.0,26,0.0,0.0,None,129
2013-12-30 00:00:00-08:00,2013-12-30 00:00:00-08:00,59,51,42,46,40,33,86,65,43,30,30,30,10,10,9.0,13,3.0,15,0.0,3.0,None,312
2013-12-31 00:00:00-08:00,2013-12-31 00:00:00-08:00,59,50,41,45,40,35,93,73,53,30,30,30,10,7,0.0,13,3.0,15,0.0,3.0,Fog,278
2014-01-01 00:00:00-08:00,2014-01-01 00:00:00-08:00,56,49,41,45,40,36,83,69,55,30,30,30,10,9,7.0,9,1.0,10,0.0,3.0,None,290
2014-01-02 00:00:00-08:00,2014-01-02 00:00:00-08:00,62,53,43,45,39,34,80,58,36,30,30,30,10,10,10.0,6,1.0,6,0.0,3.0,None,146
2014-01-03 00:00:00-08:00,2014-01-03 00:00:00-08:00,64,54,44,46,41,34,80,59,37,30,30,29,10,10,9.0,14,4.0,16,0.0,3.0,None,297
2014-01-04 00:00:00-08:00,2014-01-04 00:00:00-08:00,66,55,43,46,42,33,93,65,36,30,30,29,10,6,0.0,15,2.0,18,0.0,2.0,Fog,266
2014-01-05 00:00:00-08:00,2014-01-05 00:00:00-08:00,66,55,44,38,32,27,65,45,24,30,30,30,10,10,10.0,14,5.0,15,0.0,0.0,None,125
2014-01-06 00:00:00-08:00,2014-01-06 00:00:00-08:00,60,52,44,45,40,32,71,61,51,30,30,30,10,10,7.0,9,2.0,10,0.0,5.0,None,75
2014-01-07 00:00:00-08:00,2014-01-07 00:00:00-08:00,61,54,46,52,45,39,86,70,53,30,30,30,10,9,7.0,15,4.0,17,2015-04-01 00:00:00,5.0,Rain,304
2014-01-08 00:00:00-08:00,2014-01-08 00:00:00-08:00,59,56,52,51,48,46,86,79,72,30,30,30,10,9,3.0,20,9.0,24,0,7.0,None,281
2014-01-09 00:00:00-08:00,2014-01-09 00:00:00-08:00,60,56,52,50,47,43,89,73,57,30,30,30,10,10,5.0,25,12.0,31,2015-04-01 00:00:00,5.0,None,287
2014-01-10 00:00:00-08:00,2014-01-10 00:00:00-08:00,60,54,48,48,46,43,89,75,60,30,30,30,10,9,6.0,15,6.0,17,0.0,4.0,None,310
2014-01-11 00:00:00-08:00,2014-01-11 00:00:00-08:00,58,52,46,51,46,42,93,83,72,30,30,30,10,10,6.0,18,6.0,22,2015-04-01 00:00:00,4.0,None,281
2014-01-12 00:00:00-08:00,2014-01-12 00:00:00-08:00,60,53,46,47,42,36,93,70,47,30,30,30,10,10,7.0,17,7.0,20,0.0,2.0,None,313
2014-01-13 00:00:00-08:00,2014-01-13 00:00:00-08:00,67,55,42,44,37,32,71,50,28,30,30,30,10,10,10.0,18,3.0,22,0.0,1.0,None,88
2014-01-14 00:00:00-08:00,2014-01-14 00:00:00-08:00,72,58,44,42,37,26,71,45,19,30,30,30,10,10,10.0,12,2.0,15,0.0,0.0,None,134
2014-01-15 00:00:00-08:00,2014-01-15 00:00:00-08:00,73,61,48,40,34,25,71,44,17,30,30,30,10,10,10.0,10,3.0,13,0.0,0.0,None,131
2014-01-16 00:00:00-08:00,2014-01-16 00:00:00-08:00,73,60,46,44,35,27,71,45,19,30,30,30,10,10,10.0,8,2.0,10,0.0,0.0,None,125
2014-01-17 00:00:00-08:00,2014-01-17 00:00:00-08:00,67,56,45,45,39,35,71,53,34,30,30,30,10,9,5.0,5,1.0,7,0.0,0.0,None,128
2014-01-18 00:00:00-08:00,2014-01-18 00:00:00-08:00,67,55,43,47,39,32,77,57,36,30,30,30,10,9,7.0,7,1.0,12,0.0,0.0,None,128
2014-01-19 00:00:00-08:00,2014-01-19 00:00:00-08:00,67,55,43,44,38,34,76,54,32,30,30,30,10,10,8.0,7,2.0,7,0.0,1.0,None,110
2014-01-20 00:00:00-08:00,2014-01-20 00:00:00-08:00,66,55,43,48,41,34,76,60,43,30,30,30,10,9,7.0,9,2.0,9,0.0,1.0,None,354
2014-01-21 00:00:00-08:00,2014-01-21 00:00:00-08:00,68,56,43,44,37,25,76,48,20,30,30,30,10,10,10.0,12,2.0,13,0.0,3.0,None,258
2014-01-22 00:00:00-08:00,2014-01-22 00:00:00-08:00,65,55,44,47,41,31,77,64,51,30,30,29,10,10,10.0,18,5.0,22,0.0,1.0,None,304
2014-01-23 00:00:00-08:00,2014-01-23 00:00:00-08:00,69,57,44,47,38,27,80,51,21,30,29,29,10,9,7.0,17,5.0,21,0.0,0.0,None,61
2014-01-24 00:00:00-08:00,2014-01-24 00:00:00-08:00,64,55,46,47,41,32,80,56,32,30,30,30,10,8,4.0,9,3.0,9,0.0,3.0,None,5
2014-01-25 00:00:00-08:00,2014-01-25 00:00:00-08:00,65,57,48,48,43,34,83,60,37,30,30,30,10,9,7.0,12,2.0,13,0.0,2.0,None,281
2014-01-26 00:00:00-08:00,2014-01-26 00:00:00-08:00,66,57,48,48,43,33,83,65,46,30,30,30,10,10,9.0,21,6.0,24,0.0,3.0,None,317
2014-01-27 00:00:00-08:00,2014-01-27 00:00:00-08:00,59,54,48,48,46,43,83,73,62,30,30,30,10,10,7.0,18,6.0,20,0.0,6.0,None,301
2014-01-28 00:00:00-08:00,2014-01-28 00:00:00-08:00,65,59,53,57,53,47,90,81,72,30,30,30,10,10,2.0,17,5.0,21,0.0,7.0,None,290
2014-01-29 00:00:00-08:00,2014-01-29 00:00:00-08:00,63,59,54,57,54,50,93,89,84,30,30,30,10,10,7.0,20,8.0,22,2015-04-01 00:00:00,8.0,Rain,282
2014-01-30 00:00:00-08:00,2014-01-30 00:00:00-08:00,58,55,52,51,48,46,93,80,67,29,29,29,10,10,9.0,30,14.0,38,2015-04-01 00:00:00,6.0,Rain,267
2014-01-31 00:00:00-08:00,2014-01-31 00:00:00-08:00,60,54,47,46,42,36,86,63,39,30,30,29,10,10,9.0,32,12.0,38,0.0,1.0,None,285
2014-02-01 00:00:00-08:00,2014-02-01 00:00:00-08:00,59,51,42,43,39,36,82,63,43,30,30,30,10,10,10.0,20,6.0,23,0.0,1.0,None,270
2014-02-02 00:00:00-08:00,2014-02-02 00:00:00-08:00,58,53,47,44,42,36,86,74,61,30,29,29,10,8,4.0,29,12.0,33,0,7.0,Rain,111
2014-02-03 00:00:00-08:00,2014-02-03 00:00:00-08:00,56,51,46,43,41,39,82,69,55,30,30,29,10,10,10.0,25,11.0,32,0.0,3.0,None,306
2014-02-04 00:00:00-08:00,2014-02-04 00:00:00-08:00,55,50,44,44,40,36,83,67,50,30,30,30,10,10,10.0,21,7.0,23,0.0,4.0,None,288
2014-02-05 00:00:00-08:00,2014-02-05 00:00:00-08:00,55,49,43,46,42,38,86,73,59,30,30,30,10,10,10.0,17,7.0,24,0,6.0,Rain,255
2014-02-06 00:00:00-08:00,2014-02-06 00:00:00-08:00,52,50,48,52,48,42,100,90,80,30,29,29,10,8,2.0,20,7.0,23,0,8.0,Rain,100
2014-02-07 00:00:00-08:00,2014-02-07 00:00:00-08:00,56,54,51,54,51,49,100,92,83,30,30,30,10,9,3.0,31,11.0,40,0,8.0,Rain,152
2014-02-08 00:00:00-08:00,2014-02-08 00:00:00-08:00,59,56,53,58,55,49,100,92,83,30,30,30,10,5,2.0,28,13.0,37,0,8.0,Rain,164
2014-02-09 00:00:00-08:00,2014-02-09 00:00:00-08:00,59,57,55,58,56,52,100,92,83,30,30,30,10,6,2.0,21,9.0,26,0,8.0,Rain,174
2014-02-10 00:00:00-08:00,2014-02-10 00:00:00-08:00,57,54,51,54,52,50,100,93,86,30,30,30,10,9,2.0,17,10.0,20,2015-04-01 00:00:00,7.0,Rain,274
2014-02-11 00:00:00-08:00,2014-02-11 00:00:00-08:00,56,53,49,51,49,48,100,92,83,30,30,30,10,10,7.0,22,9.0,26,0.0,6.0,None,287
2014-02-12 00:00:00-08:00,2014-02-12 00:00:00-08:00,56,51,46,51,48,45,100,92,83,30,30,30,10,7,0.0,18,6.0,22,0.0,6.0,Fog,278
2014-02-13 00:00:00-08:00,2014-02-13 00:00:00-08:00,67,59,50,57,53,50,100,87,73,30,30,30,10,6,0.0,15,8.0,20,0.0,6.0,Fog,288
2014-02-14 00:00:00-08:00,2014-02-14 00:00:00-08:00,66,61,56,55,54,50,100,80,60,30,30,30,10,8,2.0,14,5.0,16,0.0,7.0,None,293
2014-02-15 00:00:00-08:00,2014-02-15 00:00:00-08:00,62,57,52,55,52,49,93,83,72,30,30,30,10,10,7.0,17,5.0,21,2015-04-01 00:00:00,7.0,Rain,174
2014-02-16 00:00:00-08:00,2014-02-16 00:00:00-08:00,63,57,50,54,47,40,93,68,43,30,30,30,10,10,6.0,20,8.0,23,0,3.0,None,292
2014-02-17 00:00:00-08:00,2014-02-17 00:00:00-08:00,61,54,46,49,45,42,86,69,51,30,30,30,10,10,10.0,21,10.0,25,0.0,3.0,None,280
2014-02-18 00:00:00-08:00,2014-02-18 00:00:00-08:00,62,55,48,53,49,45,93,80,67,30,30,30,10,10,5.0,22,8.0,25,0.0,5.0,None,272
2014-02-19 00:00:00-08:00,2014-02-19 00:00:00-08:00,62,57,51,54,48,43,93,72,51,30,30,30,10,10,10.0,23,14.0,26,0,4.0,None,276
2014-02-20 00:00:00-08:00,2014-02-20 00:00:00-08:00,67,56,45,47,44,41,86,65,43,30,30,30,10,10,9.0,18,6.0,22,0.0,4.0,None,277
2014-02-21 00:00:00-08:00,2014-02-21 00:00:00-08:00,69,58,47,51,46,40,86,61,35,30,30,30,10,10,10.0,22,7.0,26,0.0,1.0,None,282
2014-02-22 00:00:00-08:00,2014-02-22 00:00:00-08:00,66,56,46,52,48,43,93,78,63,30,29,29,10,10,10.0,23,9.0,28,0.0,2.0,None,286
2014-02-23 00:00:00-08:00,2014-02-23 00:00:00-08:00,63,55,46,52,47,44,93,81,69,30,30,29,10,9,6.0,23,8.0,26,0.0,3.0,None,268
2014-02-24 00:00:00-08:00,2014-02-24 00:00:00-08:00,71,58,45,53,47,41,89,65,40,30,29,29,10,10,10.0,17,6.0,21,0.0,1.0,None,302
2014-02-25 00:00:00-08:00,2014-02-25 00:00:00-08:00,62,55,48,53,48,45,89,78,67,29,29,29,10,9,7.0,20,6.0,23,0.0,6.0,None,215
2014-02-26 00:00:00-08:00,2014-02-26 00:00:00-08:00,60,57,54,56,52,47,93,80,67,29,29,29,10,9,4.0,31,15.0,39,0,8.0,Rain,147
2014-02-27 00:00:00-08:00,2014-02-27 00:00:00-08:00,65,60,55,54,52,50,86,76,65,29,29,29,10,10,8.0,21,10.0,31,0,7.0,Rain,163
2014-02-28 00:00:00-08:00,2014-02-28 00:00:00-08:00,61,58,54,56,51,45,93,79,64,29,29,29,10,9,3.0,25,15.0,31,0,7.0,Rain,131
2014-03-01 00:00:00-08:00,2014-03-01 00:00:00-08:00,63,58,53,55,53,50,100,89,78,29,29,29,10,10,7.0,22,9.0,29,0,6.0,Rain,125
2014-03-02 00:00:00-08:00,2014-03-02 00:00:00-08:00,60,56,52,56,52,49,100,85,69,30,30,29,10,8,3.0,17,6.0,22,0,6.0,Rain,192
2014-03-03 00:00:00-08:00,2014-03-03 00:00:00-08:00,60,55,50,54,51,48,100,82,64,30,30,30,10,10,10.0,21,7.0,24,0,7.0,Rain,136
2014-03-04 00:00:00-08:00,2014-03-04 00:00:00-08:00,62,58,53,56,55,52,100,92,84,30,30,30,10,10,10.0,14,4.0,17,2015-04-01 00:00:00,7.0,None,339
2014-03-05 00:00:00-08:00,2014-03-05 00:00:00-08:00,68,62,55,59,56,47,100,73,45,30,30,30,10,9,6.0,17,6.0,23,0,8.0,Rain,163
2014-03-06 00:00:00-08:00,2014-03-06 00:00:00-08:00,63,59,54,57,54,52,100,84,67,30,30,30,10,9,7.0,14,8.0,16,2015-04-01 00:00:00,5.0,Rain,277
2014-03-07 00:00:00-08:00,2014-03-07 00:00:00-08:00,64,57,49,52,50,45,100,76,52,30,30,30,10,10,7.0,22,11.0,25,0.0,3.0,None,291
2014-03-08 00:00:00-08:00,2014-03-08 00:00:00-08:00,67,58,48,56,50,46,100,78,56,30,30,30,10,10,9.0,16,6.0,18,2015-04-01 00:00:00,5.0,Rain,306
2014-03-09 00:00:00-08:00,2014-03-09 00:00:00-08:00,71,65,58,58,52,45,86,62,38,30,30,30,10,10,10.0,17,5.0,21,2015-04-01 00:00:00,6.0,Rain,295
2014-03-10 00:00:00-07:00,2014-03-10 00:00:00-07:00,66,61,55,56,51,46,93,75,56,30,30,30,10,10,4.0,22,11.0,25,2015-04-01 00:00:00,5.0,Rain,289
2014-03-11 00:00:00-07:00,2014-03-11 00:00:00-07:00,69,63,56,47,38,32,62,45,27,30,30,30,10,10,10.0,28,9.0,31,0.0,1.0,None,13
2014-03-12 00:00:00-07:00,2014-03-12 00:00:00-07:00,72,65,58,49,41,35,51,42,32,30,30,30,10,10,10.0,36,18.0,43,0.0,1.0,None,7
2014-03-13 00:00:00-07:00,2014-03-13 00:00:00-07:00,75,64,53,52,45,35,83,57,31,30,30,30,10,10,10.0,23,7.0,None,0.0,1.0,None,288
2014-03-14 00:00:00-07:00,2014-03-14 00:00:00-07:00,69,61,53,52,50,48,86,72,58,30,30,30,10,10,9.0,23,10.0,25,0.0,3.0,None,267
2014-03-15 00:00:00-07:00,2014-03-15 00:00:00-07:00,76,64,51,58,51,46,86,65,43,30,30,30,10,10,10.0,22,8.0,26,0.0,1.0,None,306
2014-03-16 00:00:00-07:00,2014-03-16 00:00:00-07:00,68,60,51,56,50,47,89,73,56,30,30,30,10,10,10.0,35,12.0,43,0.0,3.0,None,291
2014-03-17 00:00:00-07:00,2014-03-17 00:00:00-07:00,66,59,52,52,47,45,83,68,52,30,30,30,10,10,10.0,28,14.0,31,2015-04-01 00:00:00,3.0,None,282
2014-03-18 00:00:00-07:00,2014-03-18 00:00:00-07:00,71,60,48,47,38,29,83,53,22,29,29,29,10,10,8.0,21,5.0,24,0.0,1.0,None,273
2014-03-19 00:00:00-07:00,2014-03-19 00:00:00-07:00,73,61,49,50,41,34,83,53,23,30,30,29,10,10,10.0,20,6.0,22,0.0,3.0,None,289
2014-03-20 00:00:00-07:00,2014-03-20 00:00:00-07:00,69,60,51,54,48,44,83,70,56,30,30,29,10,10,9.0,26,11.0,31,0.0,4.0,None,285
2014-03-21 00:00:00-07:00,2014-03-21 00:00:00-07:00,65,57,49,49,46,44,86,71,56,30,29,29,10,10,8.0,22,7.0,25,0.0,2.0,None,286
2014-03-22 00:00:00-07:00,2014-03-22 00:00:00-07:00,65,56,47,51,46,43,83,70,56,30,30,30,10,10,10.0,18,8.0,22,0.0,1.0,None,299
2014-03-23 00:00:00-07:00,2014-03-23 00:00:00-07:00,64,57,49,51,47,44,89,73,56,30,30,30,10,10,10.0,21,8.0,24,0.0,2.0,None,290
2014-03-24 00:00:00-07:00,2014-03-24 00:00:00-07:00,71,60,48,52,47,39,100,72,44,30,30,30,10,8,0.0,23,10.0,26,0.0,2.0,Fog,288
2014-03-25 00:00:00-07:00,2014-03-25 00:00:00-07:00,62,55,48,55,50,41,86,75,64,30,29,29,10,10,5.0,18,8.0,21,0,5.0,Rain,232
2014-03-26 00:00:00-07:00,2014-03-26 00:00:00-07:00,62,58,53,54,50,48,86,75,64,29,29,29,10,9,4.0,25,11.0,29,0,6.0,Rain,235
